FrameID,SolidPlane,LayerRadius,h,ContactAngle,Time/ps,Contact angle/°,Radius/Å,E_adh/(eV/Å²),Normalized MSI descriptor,Chemical potential(D)/(kJ/mol),E_adh/(J/m²)
80,13.33,11.95,17.03,109.87,80,109.87,11.95,-0.06601128301349582,-0.33005641506747907,30.336587796048903,-1.057500753876203
81,13.33,12.15,16.85,108.43,81,108.43,12.15,-0.0683854176026194,-0.341927088013097,29.505770323535288,-1.095534389993963
82,13.33,12.02,16.97,109.38,82,109.38,12.02,-0.06681681351652356,-0.33408406758261777,30.045753416934012,-1.0704053525347075
83,13.33,12.08,16.91,108.89,83,108.89,12.08,-0.0676247709779721,-0.3381238548898605,29.784239995396405,-1.083348831067113
84,13.33,12.15,16.84,108.36,84,108.36,12.15,-0.06850134803446953,-0.3425067401723476,29.491001751279292,-1.0973915955122018
85,13.33,12.15,16.85,108.42,85,108.42,12.15,-0.0684019762078135,-0.3420098810390675,29.50366089503265,-1.0957996588491723
86,13.33,12.12,16.88,108.65,86,108.65,12.12,-0.06802137282925483,-0.3401068641462741,29.629558844398826,-1.0897023927246623
87,13.33,12.11,16.88,108.67,87,108.67,12.11,-0.06798830114822589,-0.3399415057411294,29.659680641370983,-1.0891725843945788
88,13.33,12.33,16.68,107.05,88,107.05,12.33,-0.07067938733778698,-0.35339693668893485,28.76262958036304,-1.1322837851513474
89,13.33,12.25,16.75,107.64,89,107.64,12.25,-0.06969647303672262,-0.3484823651836131,29.085441997893323,-1.1165374980482963
90,13.33,12.24,16.76,107.7,90,107.7,12.24,-0.06959669390745098,-0.34798346953725484,29.123188827381025,-1.1149390363973646
91,13.33,12.26,16.74,107.57,91,107.57,12.26,-0.06981292401415291,-0.34906462007076455,29.04565646520253,-1.1184030427067297
92,13.33,12.15,16.84,108.37,92,108.37,12.15,-0.06848478366165747,-0.34242391830828733,29.49311191452846,-1.0971262342597528
93,13.33,12.47,16.54,105.98,93,105.98,12.47,-0.0724698204600323,-0.3623491023001615,28.199503492099115,-1.1609665237697173
94,13.33,12.29,16.71,107.32,94,107.32,12.29,-0.07022918696556896,-0.3511459348278448,28.91828880451749,-1.1250715751884146
95,13.33,12.51,16.5,105.68,95,105.68,12.51,-0.07297356133163722,-0.3648678066581861,28.042016805016345,-1.1690364525328283
96,13.33,12.33,16.67,107.02,96,107.02,12.33,-0.07072944997634643,-0.3536472498817322,28.756350453894708,-1.13308578862107
97,13.33,12.19,16.81,108.1,97,108.1,12.19,-0.06893235703692684,-0.3446617851846342,29.333906506036765,-1.1042963597315678
98,13.33,12.15,16.84,108.39,98,108.39,12.15,-0.06845165779656304,-0.3422582889828152,29.497331874071282,-1.0965955579009399
99,13.33,12.37,16.63,106.73,99,106.73,12.37,-0.07121380048784202,-0.3560690024392101,28.5975062723877,-1.1408450838152293
100,13.33,12.51,16.5,105.67,100,105.67,12.51,-0.07299036553141354,-0.3649518276570677,28.03994117164392,-1.1693056558132449
101,13.33,12.29,16.71,107.34,101,107.34,12.29,-0.07019586496639973,-0.3509793248319987,28.9224826147878,-1.1245377567617236
102,13.33,12.37,16.64,106.73,102,106.73,12.37,-0.07121380048784202,-0.3560690024392101,28.5975062723877,-1.1408450838152293
103,13.33,12.22,16.78,107.86,103,107.86,12.22,-0.06933077952668189,-0.3466538976334094,29.207280147551657,-1.1106790880174437
104,13.33,12.2,16.8,108.05,104,108.05,12.2,-0.06901531700162407,-0.34507658500812033,29.29794727804735,-1.1056253783660175
105,13.33,12.2,16.8,108.05,105,108.05,12.2,-0.06901531700162407,-0.34507658500812033,29.29794727804735,-1.1056253783660175
106,13.33,12.22,16.78,107.87,106,107.87,12.22,-0.0693141677973944,-0.34657083898697194,29.209383520641655,-1.1104129681142583
107,13.33,12.28,16.72,107.4,107,107.4,12.28,-0.07009592077439132,-0.3504796038719566,28.959980378041813,-1.122936650805749
108,13.33,12.28,16.72,107.43,108,107.43,12.28,-0.07004596096909702,-0.35022980484548505,28.966273589479762,-1.1221362947249343
109,13.33,11.9,17.08,110.29,109,110.29,11.9,-0.06532280462093153,-0.3266140231046576,30.561269885170876,-1.046471330027323
110,13.33,12.17,16.83,108.28,110,108.28,12.17,-0.06863389751671223,-0.34316948758356114,29.422867223148998,-1.09951503821773
111,13.33,12.19,16.81,108.13,111,108.13,12.19,-0.06888259241055945,-0.34441296205279726,29.34022409719081,-1.1034991304171624
112,13.33,12.05,16.94,109.16,112,109.16,12.05,-0.06717927324322125,-0.3358963662161062,29.91998837534657,-1.0762119573564044
113,13.33,12.12,16.88,108.64,113,108.64,12.12,-0.06803791013120822,-0.34018955065604106,29.62744661118436,-1.0899673203019555
114,13.33,12.3,16.7,107.24,114,107.24,12.3,-0.07036251119646993,-0.3518125559823496,28.876661492859327,-1.127207429367448
115,13.33,12.16,16.83,108.3,115,108.3,12.16,-0.06860075440325952,-0.3430037720162976,29.45268788999265,-1.0989840855402175
116,13.33,12.05,16.94,109.15,116,109.15,12.05,-0.06719576022318784,-0.33597880111593914,29.917869619616287,-1.076476078775469
117,13.33,12.16,16.84,108.34,117,108.34,12.16,-0.06853447965810046,-0.3426723982905023,29.46112339452131,-1.0979223641227693
118,13.33,11.95,17.03,109.88,118,109.88,11.95,-0.06599486929920673,-0.32997434649603363,30.338715830643913,-1.0572378061732917
119,13.33,12.33,16.67,107.04,119,107.04,12.33,-0.07069607399149425,-0.35348036995747123,28.76053665014649,-1.1325511053437378
